"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"브라운스톤남산아파트",공공용,서울특별시 용산구 후암로 65,,37.55146169,126.9759678,6871,8328,Y,,,서울특별시 용산구청,2020-05-06
"삼각지역",공공용,서울특별시 용산구 한강대로 지하 180,,37.53459434,126.9730134,21054,25520,Y,,,서울특별시 용산구청,2020-05-06
"삼성래미안아파트",공공용,서울특별시 용산구 새창로 70,,37.53860368,126.9549445,6435,7800,Y,,,서울특별시 용산구청,2020-05-06
"서빙고동주민센터",공공용,서울특별시 용산구 서빙고로 279,,37.5204768,126.9946517,752,911,Y,,,서울특별시 용산구청,2020-05-06
"서울역(4호선)",공공용,서울특별시 용산구 한강대로 지하 392,,37.55320173,126.9728075,9564,11593,Y,,,서울특별시 용산구청,2020-05-06
"세방리버하이빌",공공용,서울특별시 용산구 효창원로15길 16,,37.53632929,126.9542489,4877,5912,Y,,,서울특별시 용산구청,2020-05-06
"센트레빌아스테리움",공공용,서울특별시 용산구 한강대로 372,,37.55167727,126.9729212,79396,96237,Y,,,서울특별시 용산구청,2020-05-06
"소화아동병원",공공용,서울특별시 용산구 청파로 383,,37.55377014,126.9686743,693,840,Y,,,서울특별시 용산구청,2020-05-06
"숙대입구역",공공용,서울특별시 용산구 한강대로 지하 306,,37.54519344,126.9718735,6699,8120,Y,,,서울특별시 용산구청,2020-05-06
"숙명여대",공공용,서울특별시 용산구 청파로 47길 100,,37.54547273,126.9650748,9738,11804,Y,,,서울특별시 용산구청,2020-05-06
"순천향대학부속병원",공공용,서울특별시 용산구 대사관로 59,,37.53428021,127.0038785,2056,2492,Y,,,서울특별시 용산구청,2020-05-06
"시티파크1단지",공공용,서울특별시 용산구 서빙고로 35,,37.52476873,126.9686095,12934,15678,Y,,,서울특별시 용산구청,2020-05-06
"시티파크2단지",공공용,서울특별시 용산구 서빙고로 31,,37.52619983,126.9697899894,24693,29931,Y,,,서울특별시 용산구청,2020-05-06
