"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"학2마을아파트",공공용,"광주광역시 동구 남문로693번길11(학동,학2마을아파트)",,35.12981549,126.9282277,2985,3619,Y,,,광주광역시 동구청,2020-10-20
"무등산아이파크",공공용,"광주광역시 동구 남문로753번길 20(학동,무등산아이파크)",,35.13634873,126.9226216,5243,6355,Y,,,광주광역시 동구청,2020-10-20
"라인2차A 202동",공공용,"광주광역시 동구 의재로 149-7(운림동,라인2차A)",,35.13332844,126.9442747,1080,1309,Y,,,광주광역시 동구청,2020-10-20
"아남아파트",공공용,"광주광역시 동구 의재로 23-8(학동,아남아파트)",,35.13364945,126.930525,960,1163,Y,,,광주광역시 동구청,2020-10-20
"무등파크1차",공공용,"광주광역시 동구 운림길 23(운림동,무등파크1차)",,35.1344013,126.9409691,891,1080,Y,,,광주광역시 동구청,2020-10-20
"평화맨션 2동",공공용,"광주광역시 동구 학소로 125(학동,평화맨션)",,35.13194803,126.9311795,907,1099,Y,,,광주광역시 동구청,2020-10-20
"무등파크맨션",공공용,"광주광역시 동구 의재로 123(운림동,무등파크맨션)",,35.13260589,126.9411898,1103,1336,Y,,,광주광역시 동구청,2020-10-20
"무등스위트맨션",공공용,"광주광역시 동구 운림길 68(운림동,무등스위트맨션)",,35.134026,126.9423123,1122,1360,Y,,,광주광역시 동구청,2020-10-20
"현대아파트 101동",공공용,"광주광역시 동구 증심천로89번길 16(학동,현대아파트)",,35.13445371,126.9376335,506,613,Y,,,광주광역시 동구청,2020-10-20
"라인광명아파트",공공용,"광주광역시 동구 운림길 58(운림동,라인광명A)",,35.13540062,126.9422324,1161,1407,Y,,,광주광역시 동구청,2020-10-20
"학동증심사입구역",공공용,광주광역시 동구 남문로 지하 700(학동),,35.13258822,126.9284579,5683,6888,Y,,,광주광역시 동구청,2020-10-20
"신영루체클래식",공공용,"광주광역시 동구 증심천로43번길 11(학동,신영루체클래식)",,35.131659,126.933974,2531,3067,Y,,,광주광역시 동구청,2020-10-20
"금호베스트빌",공공용,"광주광역시 동구 증심천로 88(학동,금호베스트빌)",,35.13336538,126.9386613,7696,9328,Y,,,광주광역시 동구청,2020-10-20
"대주피오레힐즈",공공용,"광주광역시 동구 의재로51번길 22-2(학동,학동대주피오레힐즈)",,35.134557,126.934146,3196,3873,Y,,,광주광역시 동구청,2020-10-20
"운림글로벌A",공공용,"광주광역시 동구 의재로 161(운림동,운림글로벌A)",,35.13249607,126.9453636,1020,1236,Y,,,광주광역시 동구청,2020-10-20
"진아하이빌",공공용,"광주광역시 동구 학소로 65(소태동,진아하이빌)",,35.125607,126.9341802,1464,1774,Y,,,광주광역시 동구청,2020-10-20
"모아미래도A",공공용,"광주광역시 동구 학소로76번길 14(소태동,모아미래도A)",,35.126951,126.9359979,4336,5256,Y,,,광주광역시 동구청,2020-10-20
"한국아델리움",공공용,"광주광역시 동구 의재로 120(소태동,소태동한국아델리움)",,35.13193851,126.9404266,2133,2585,Y,,,광주광역시 동구청,2020-10-20
"호반아파트",공공용,"광주광역시 동구 화산로 328-6(용산동,호반A)",,35.11809559,126.9307172,2097,2541,Y,,,광주광역시 동구청,2020-10-20
"소태역",공공용,광주광역시 동구 남문로 지하 587(소태동),,35.12328482,126.932479,1872,2269,Y,,,광주광역시 동구청,2020-10-20
"온세계아이조움",공공용,"광주광역시 동구 남문로 550(소태동,소태동온세계아이조움)",,35.12034725,126.9340196,891,1080,Y,,,광주광역시 동구청,2020-10-20
"월남호반베르디움1차",공공용,"광주광역시 동구 남문로 377(월남동,호반베르디움1차아파트)",,35.10512654,126.9371396,6028,7306,Y,,,광주광역시 동구청,2020-10-20
