"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"분당동  두산건영빌라(모든동의 지하주차장)",공공용,"경기도 성남시 분당구 장안로 67 (분당동, 장안타운두산건영빌라)",경기도 성남시 분당구 분당동 95 (장안타운두산건영빌라),37.37239072,127.1452497,6414,7774,Y,,,분당구청,2021-05-31
"탑마을 벽산아파트 지하주차장",공공용,"경기도 성남시 분당구 야탑로 124 (야탑동, 탑마을벽산아파트)",경기도 성남시 분당구 야탑동 517 (탑마을벽산아파트),37.40908242,127.1311337,6671,8072,Y,,,분당구청,2021-05-31
"상록마을 임광보성 아파트 지하주차장",공공용,경기도 성남시 분당구 정자일로 80 (상록마을보성아파트),경기도 성남시 분당구 정자동 181 (상록마을보성아파트),37.3577634,127.106331,6979,8459,Y,,,분당구청,2021-05-31
"까치마을 1단지",공공용,"경기도 성남시 분당구 미금로 184 (구미동, 까치마을1단지대우아파트)",경기도 성남시 분당구 구미동 77 (까치마을1단지대우아파트),37.35017429,127.116589,7111,8619,Y,,,분당구청,2021-05-31
"정자지하철역",공공용,경기도 성남시 분당구 성남대로 지하 333 (정자동),경기도 성남시 분당구 정자동 95-1,37.36618464,127.108064,7352,8911,Y,,,분당구청,2021-05-31
"분당차병원(지하주차장)",공공용,경기도 성남시 분당구 야탑로 59 (야탑동),경기도 성남시 분당구 야탑동 351,37.41046494,127.1258362,7457,9039,Y,,,분당구청,2021-05-31
"분당동 한신라이프빌라(모든 동의 지하주차장)",공공용,"경기도 성남시 분당구 분당로263번길 68 (분당동, 장안타운한신,라이프빌라)","경기도 성남시 분당구 분당동 96 (장안타운한신,라이프빌라)",37.37377021,127.143017,7745,9387,Y,,,분당구청,2021-05-31
"야탑지하철역",공공용,경기도 성남시 분당구 성남대로 지하 903 (야탑역),경기도 성남시 분당구 야탑동 488-1,37.411058,127.128736,7874,9544,Y,,,분당구청,2021-05-31
"정자역 공영환승주차장",공공용,"경기도 성남시 분당구 성남대로 지하 333 (정자동, 정자역)",경기도 성남시 분당구 정자동 95-1,37.366144,127.108019,8208,9949,Y,,,분당구청,2021-05-31
"운중동 산운마을 4단지 지하주차장",공공용,"경기도 성남시 분당구 판교원로 7 (운중동, LIG건영아파트)",경기도 성남시 분당구 운중동 899 (LIG건영아파트),37.39102407,127.0697023,8546,10359,Y,,,분당구청,2021-05-31
"미금지하철역(승강장, 대합실)",공공용,경기도 성남시 분당구 성남대로 지하 156 (금곡동),경기도 성남시 분당구 금곡동 222,37.35009509,127.108944,8737,10590,Y,,,분당구청,2021-05-31
"수내지하철역사",공공용,"경기도 성남시 분당구 성남대로 지하 491 (수내동, 수내역)",경기도 성남시 분당구 수내동 14 (수내역),37.378453,127.1142979,9041,10958,Y,,,분당구청,2021-05-31
"오리지하철역(승강장,대합실)",공공용,"경기도 성남시 분당구 성남대로 지하 55 (구미동, 오리역)",경기도 성남시 분당구 구미동 197-1 (오리역),37.33997832,127.1089492,9269,11235,Y,,,분당구청,2021-05-31
