"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
KT방학지점,공공용,서울특별시 도봉구 도봉로684,,37.6653669,127.0434778,1239.68,1502.642424,Y,기타,,서울특별시 도봉구청,2018-05-15
"이수아파트",공공용,서울특별시 도봉구 도봉로146길36,,37.6634767,127.0450526,3966.96,4808.436364,Y,주차장,,서울특별시 도봉구청,2018-05-15
"도봉구청(지하)",공공용,서울특별시 도봉구 마들로656,,37.6686287,127.0470496,15960.4,19345.93939,Y,기타,,서울특별시 도봉구청,2018-05-15
818번지 현대4차아파트,공공용,서울특별시 도봉구 노해로69가길54,,37.6588125,127.0462219,7917.39,9596.836364,Y,주차장,,서울특별시 도봉구청,2018-05-15
"삼성래미안아파트",공공용,서울특별시 도봉구 우이천로328,,37.6467678,127.027929,1342.15,1626.848485,Y,주차장,,서울특별시 도봉구청,2018-05-15
"신일라이프",공공용,서울특별시 도봉구 노해로184-9,,37.6505068,127.0293206,1785.13,2163.793939,Y,기타,,서울특별시 도봉구청,2018-05-15
"서원사회복지관",공공용,서울특별시 도봉구 마들로668,,37.6696229,127.0465415,1518,1840,Y,기타,,서울특별시 도봉구청,2018-05-15
"동아에코빌아파트",공공용,서울특별시 도봉구 도봉로180길 6-23,,37.6814584,127.0468345,27300,33090.90909,Y,주차장,,서울특별시 도봉구청,2018-05-15
723신원2차아파트,공공용,서울특별시 도봉구 해등로190,,37.6583229,127.0358637,4950,6000,Y,주차장,,서울특별시 도봉구청,2018-05-15
815번지현대2차아파트,공공용,서울특별시 도봉구 도봉로136길111,,37.6609417,127.046112,19593,23749.09091,Y,주차장,,서울특별시 도봉구청,2018-05-15
816번지현대3차아파트,공공용,서울특별시 도봉구 도봉로136길111,,37.6609417,127.046112,6501,7880,Y,기타,,서울특별시 도봉구청,2018-05-15
"럭키아파트",공공용,서울특별시 도봉구 도봉로169길31,,37.6794041,127.0444982,2527,3063.030303,Y,주차장,,서울특별시 도봉구청,2018-05-15
"도봉감리교회",공공용,서울특별시 도봉구 도봉산3길89,,37.6833622,127.0437116,231,280,Y,기타,,서울특별시 도봉구청,2018-05-15
"서울가든아파트1동",공공용,서울특별시 도봉구 도봉산길 35,,37.6864633,127.0414541,2395,2903.030303,Y,주차장,,서울특별시 도봉구청,2018-05-15
"성결교회",공공용,서울특별시 도봉구 시루봉로298,,37.671036,127.0420154,215,260.6060606,Y,기타,,서울특별시 도봉구청,2018-05-15
"도봉1동사무소",공공용,서울특별시 도봉구 도봉로169나길 22,,37.6786704,127.0433569,200,242.4242424,Y,기타,,서울특별시 도봉구청,2018-05-15
743-15 성원아파트,공공용,서울특별시 도봉구 마들로16길56,,37.6607446,127.0496053,8866.16,10746.86061,Y,기타,,서울특별시 도봉구청,2018-05-15
"산울교회",공공용,서울특별시 도봉구 도봉로169가길45,,37.6819038,127.0431986,111,134.5454545,Y,기타,,서울특별시 도봉구청,2018-05-15
"창3동주민센터",공공용,서울특별시 도봉구 덕릉로62길89,,37.6381103,127.0428666,419,507.8787879,Y,기타,,서울특별시 도봉구청,2018-05-15
"신동아1단지아파트",공공용,서울특별시 도봉구 시루봉로107,,37.6609614,127.0265811,992,1202.424242,Y,주차장,,서울특별시 도봉구청,2018-05-15
"대원그린아파트",공공용,서울특별시 도봉구 방학로212-11,,37.6626224,127.0281621,1305,1581.818182,Y,주차장,,서울특별시 도봉구청,2018-05-15
"신동아1단지아파트",공공용,서울특별시 도봉구 방학로193,,37.6606485,127.0291807,992,1202.424242,Y,주차장,,서울특별시 도봉구청,2018-05-15
"신동아1단지아파트",공공용,서울특별시 도봉구 방학로193,,37.6606485,127.0291807,992,1202.424242,Y,주차장,,서울특별시 도봉구청,2018-05-15
"방학3동청사지하대피소",공공용,서울특별시 도봉구 시루봉로94,,37.6591413,127.0279921,793,961.2121212,Y,기타,,서울특별시 도봉구청,2018-05-15
"신동아1단지아파트",공공용,서울특별시 도봉구 시루봉로107,,37.6609614,127.0265811,965,1169.69697,Y,주차장,,서울특별시 도봉구청,2018-05-15
"신동아1단지아파트",공공용,서울특별시 도봉구 시루봉로107,,37.6609614,127.0265811,992,1202.424242,Y,주차장,,서울특별시 도봉구청,2018-05-15
