"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"브라운스톤상도아파트",공공용,서울특별시 동작구 상도로31길 19,서울특별시 동작구 상도동 527,37.50623524,126.9445408,14400,17454,Y,,,서울특별시 동작구청,2021-05-31
"상도포스코더샵아파트",공공용,서울특별시 동작구 장승배기로4길 9,서울특별시 동작구 상도동 521,37.50144876,126.943816,53600,64969,Y,,,서울특별시 동작구청,2021-05-31
"신대방삼거리역",공공용,서울특별시 동작구 상도로 지하 76,서울특별시 동작구 대방동 406-10,37.4997212,126.9282246,8727,10578,Y,,,서울특별시 동작구청,2021-05-31
"상도3동주민센터",공공용,서울특별시 동작구 성대로2길 11,서울특별시 동작구 상도동 315-37,37.49912482,126.9314052,1046,1267,Y,,,서울특별시 동작구청,2021-05-31
"쌍용스윗닷홈아파트",공공용,서울특별시 동작구 상도로 107,서울특별시 동작구 상도동 418,37.50240068,126.9310674,12447,15087,Y,,,서울특별시 동작구청,2021-05-31
"상도2차갑을명가아파트",공공용,서울특별시 동작구 국사봉길 175,서울특별시 동작구 상도동 459,37.49347219,126.9350967,5515,6684,Y,,,서울특별시 동작구청,2021-05-31
"동아아파트",공공용,서울특별시 동작구 양녕로23길 43,서울특별시 동작구 상도동 409,37.49618142,126.9400384,1375,1666,Y,,,서울특별시 동작구청,2021-05-31
"경향렉스빌아파트",공공용,서울특별시 동작구 양녕로23길 9,서울특별시 동작구 상도동 445,37.49532451,126.9417308,10144,12295,Y,,,서울특별시 동작구청,2021-05-31
"동광교회",공공용,서울특별시 동작구 성대로1길 26,서울특별시 동작구 상도동 190-8,37.50185144,126.9349085,3233,3918,Y,,,서울특별시 동작구청,2021-05-31
"도화 공영주차장",공공용,서울특별시 동작구 성대로17길 지하 52,서울특별시 동작구 상도동 244-50,37.49980815,126.9352451,2138,2591,Y,,,서울특별시 동작구청,2021-05-31
"삼익아파트",공공용,서울특별시 동작구 양녕로26나길 8,서울특별시 동작구 상도동 413,37.49736575,126.9445609,1184,1435,Y,,,서울특별시 동작구청,2021-05-31
"롯데캐슬비엔아파트",공공용,서울특별시 동작구 양녕로 170,서울특별시 동작구 상도동 530-1,37.49700131,126.9436429,1184,1435,Y,,,서울특별시 동작구청,2021-05-31
"우성1차아파트",공공용,서울특별시 동작구 여의대방로 22,서울특별시 동작구 신대방동 565,37.4910603,126.9116423,6088,7379,Y,,,서울특별시 동작구청,2021-05-31
"현대아파트",공공용,서울특별시 동작구 여의대방로 28,서울특별시 동작구 신대방동 707,37.49527344,126.9116916,4899,5938,Y,,,서울특별시 동작구청,2021-05-31
"신대방경남아파트",공공용,서울특별시 동작구 신대방길 85,서울특별시 동작구 신대방동 712,37.49005225,126.9083372,6088,7379,Y,,,서울특별시 동작구청,2021-05-31
"성원상떼빌",공공용,서울특별시 동작구 신대방1가길 38,서울특별시 동작구 신대방동 719,37.4879009960,126.9069377,2368,2870,Y,,,서울특별시 동작구청,2021-05-31
"동작우체국",공공용,서울특별시 동작구 여의대방로22길 77,서울특별시 동작구 신대방동 361-2,37.49792048,126.9245216,320,387,Y,,,서울특별시 동작구청,2021-05-31
"나산스위트",공공용,서울특별시 동작구 보라매로5가길 24,서울특별시 동작구 신대방동 395-68,37.4906995321,126.9239454,3768,4567,Y,,,서울특별시 동작구청,2021-05-31
"삼성보라매옴니타워",공공용,서울특별시 동작구 보라매로5길 23,서울특별시 동작구 신대방동 395-62,37.49257873,126.9236087,2833,3433,Y,,,서울특별시 동작구청,2021-05-31
"농심",공공용,서울특별시 동작구 여의대방로 112,서울특별시 동작구 신대방동 370-1,37.49683499,126.9180949,7440,9018,Y,,,서울특별시 동작구청,2021-05-31
"시립보라매병원본관",공공용,서울특별시 동작구 보라매로5길 20,서울특별시 동작구 신대방동 425,37.49301528,126.924332,5620,6812,Y,,,서울특별시 동작구청,2021-05-31
"전문건설회관빌딩",공공용,서울특별시 동작구 보라매로5길 15,서울특별시 동작구 신대방동 395-70,37.4921755,126.9242695,21651,26243,Y,,,서울특별시 동작구청,2021-05-31
"보라매현대아파트",공공용,서울특별시 동작구 보라매로5길 35,서울특별시 동작구 신대방동 395-65,37.49208851,126.9235097,14455,17521,Y,,,서울특별시 동작구청,2021-05-31
"롯데타워",공공용,서울특별시 동작구 보라매로5길 51,서울특별시 동작구 신대방동 395-67,37.49094228,126.9232712,15670,18993,Y,,,서울특별시 동작구청,2021-05-31
"은혜교회",공공용,서울특별시 동작구 여의대방로22길 120,서울특별시 동작구 신대방동 352-3,37.49800109,126.9266113,572,693,Y,,,서울특별시 동작구청,2021-05-31
"흑석동주민센터",공공용,서울특별시 동작구 흑석한강로 11,서울특별시 동작구 흑석동 335-2,37.50577862,126.9665908,422,511,Y,,,서울특별시 동작구청,2021-05-31
"중앙대학교법학관",공공용,서울특별시 동작구 흑석로 84,서울특별시 동작구 흑석동 221,37.50472555,126.9538339,10138,12288,Y,,,서울특별시 동작구청,2021-05-31
"명수대현대아파트",공공용,서울특별시 동작구 현충로 119,서울특별시 동작구 흑석동 10,37.50827279,126.9672592,6774,8210,Y,,,서울특별시 동작구청,2021-05-31
"한강현대아파트",공공용,서울특별시 동작구 현충로 151,서울특별시 동작구 동작동 216-5,37.50677757,126.9689337,4040,4896,Y,,,서울특별시 동작구청,2021-05-31
"명수대한양아파트",공공용,서울특별시 동작구 현충로10길 42,서울특별시 동작구 흑석동 38-58,37.50476228,126.9665595,486,589,Y,,,서울특별시 동작구청,2021-05-31
"청호아파트101동",공공용,서울특별시 동작구 서달로2길 29,서울특별시 동작구 흑석동 327,37.5019032323,126.9627247,723,876,Y,,,서울특별시 동작구청,2021-05-31
"덕봉개발",공공용,서울특별시 동작구 서달로 166,서울특별시 동작구 흑석동 97-1,37.50776333,126.9628801,1457,1766,Y,,,서울특별시 동작구청,2021-05-31
"중앙대학교약대",공공용,서울특별시 동작구 흑석로 84,서울특별시 동작구 흑석동 221,37.50472555,126.9538339,15812,19166,Y,,,서울특별시 동작구청,2021-05-31
"중앙대학교병원중앙관",공공용,서울특별시 동작구 흑석로 102,서울특별시 동작구 흑석동 224-1,37.5060362,126.9604217792,25870,31357,Y,,,서울특별시 동작구청,2021-05-31
"흑석역 9호선",공공용,서울특별시 동작구 현충로 지하 90,서울특별시 동작구 흑석동 4,37.50908622,126.9635717,7231,8764,Y,,,서울특별시 동작구청,2021-05-31
"이수역리가아파트",공공용,서울특별시 동작구 사당로27길 130,서울특별시 동작구 사당동 1157,37.48982881,126.9728803,23851,28910,Y,,,서울특별시 동작구청,2021-05-31
"중앙대학교(교수연구동)",공공용,서울특별시 동작구 흑석로 84,서울특별시 동작구 흑석동 221,37.50472555,126.9538339,12292,14899,Y,,,서울특별시 동작구청,2021-05-31
